,longitude,latitude,housing_median_age,median_income,house_category,bedrooms_per_person,rooms_per_person,bedrooms_per_rooms,bedrooms_per_family,Pessoas_por_familia,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,valor_real,valor_previsto,diferenca,porcentagem,categoria_desconto
4517,-118.2,34.04,44.0,1.8224,20%-40%,0.27202255109231854,0.9859055673009162,0.27591136526090065,1.03485254691689,3.804289544235925,1,0,0,0,0,143800.0,130855.0,12945.0,9.892629246112108,Cara
1712,-122.32,37.97,29.0,3.9722,40%-60%,0.40881057268722465,2.06784140969163,0.19769919045590115,0.9469387755102041,2.316326530612245,0,0,0,1,0,161000.0,251200.0,-90200.0,-35.90764331210191,Desconto muito alto
18147,-122.04,37.35,28.0,5.678,20%_expensive,0.3793103448275862,2.2729885057471266,0.16687737041719342,0.9777777777777777,2.577777777777778,1,0,0,0,0,370100.0,312180.0,57920.0,18.553398680248577,Cara
15953,-122.44,37.72,52.0,3.7143,60%-80%,0.32113341204250295,1.629279811097993,0.19710144927536233,0.9577464788732394,2.982394366197183,0,0,0,1,0,260000.0,178850.0,81150.0,45.37321778026279,Cara
7363,-118.2,33.97,28.0,2.754,40%-60%,0.2480565371024735,0.8742049469964664,0.2837510105092967,1.0115273775216138,4.077809798270893,1,0,0,0,0,166200.0,148265.0,17935.0,12.09658381951236,Cara
8508,-118.31,33.88,32.0,3.5644,60%-80%,0.4500335345405768,1.6237424547283703,0.2771581990912846,1.1431005110732537,2.5400340715502554,1,0,0,0,0,242300.0,224445.0,17855.0,7.955178328766513,Cara
8680,-118.33,33.88,36.0,3.2417,60%-80%,0.42663378545006164,1.5672009864364982,0.27222659323367426,1.0028985507246377,2.3507246376811595,1,0,0,0,0,283300.0,217935.0,65365.0,29.992887787643102,Cara
10658,-117.83,33.66,16.0,5.3423,20%_expensive,0.7475728155339806,3.0563106796116504,0.2445997458703939,1.0606060606060606,1.418732782369146,1,0,0,0,0,291700.0,305380.0,-13680.0,-4.479664680070732,Desconto baixo
11274,-117.99,33.78,19.0,3.1049,40%-60%,0.477771525042206,2.0818795723128867,0.22949047168536288,1.0659133709981168,2.231010671688638,1,0,0,0,0,173900.0,198480.0,-24580.0,-12.384119306731156,Desconto bom
10628,-117.77,33.71,4.0,5.5631,60%-80%,0.37369033760186265,1.9161816065192083,0.19501822600243013,1.07,2.8633333333333333,1,0,0,0,0,227800.0,273465.0,-45665.0,-16.698663448704586,Desconto muito alto
9265,-119.81,36.92,14.0,4.665,20%-40%,0.34684904738641914,2.3424523693209576,0.1480709071949948,1.109375,3.1984375,0,1,0,0,0,121300.0,179525.0,-58225.0,-32.43280880100264,Desconto muito alto
10203,-117.92,33.87,36.0,2.8438,40%-60%,0.2950310559006211,1.1645962732919255,0.25333333333333335,1.1089494163424125,3.7587548638132295,1,0,0,0,0,162500.0,166840.0,-4340.0,-2.601294653560297,Desconto baixo
7537,-118.21,33.91,24.0,2.6429,20%_cheaper,0.21638074156059767,0.8550083010514665,0.2530744336569579,1.0077319587628866,4.657216494845361,1,0,0,0,0,105300.0,151180.0,-45880.0,-30.347929620320148,Desconto muito alto
3800,-118.36,34.16,42.0,4.3542,20%_expensive,0.5127610208816705,2.6728538283062644,0.1918402777777778,1.0303030303030303,2.0093240093240095,1,0,0,0,0,417900.0,296475.0,121425.0,40.956235770301035,Cara
16402,-121.2,37.97,39.0,6.0582,40%-60%,0.3074074074074074,1.6296296296296295,0.18863636363636363,0.8556701030927835,2.783505154639175,0,1,0,0,0,157700.0,208780.0,-51080.0,-24.46594501389022,Desconto muito alto
15582,-116.74,33.33,17.0,2.4744,40%-60%,0.5249722530521642,2.3251942286348504,0.22577565632458235,1.4056463595839523,2.677563150074294,0,1,0,0,0,158200.0,107770.0,50430.0,46.79409854319384,Cara
9166,-118.43,34.43,5.0,4.2037,40%-60%,0.44564112985165616,2.145194066246698,0.20773930753564154,1.1286670097786928,2.532681420483788,1,0,0,0,0,194600.0,261930.0,-67330.0,-25.70534112167373,Desconto muito alto
6218,-117.92,34.07,29.0,3.2122,40%-60%,0.37927756653992395,1.6150190114068441,0.23484402589758682,0.9708029197080292,2.559610705596107,1,0,0,0,0,195500.0,191875.0,3625.0,1.8892508143322475,Cara
10862,-117.87,33.7,21.0,5.0956,60%-80%,0.2886142983230362,1.6098852603706972,0.17927631578947367,1.0414012738853504,3.6082802547770703,1,0,0,0,0,246000.0,227415.0,18585.0,8.172284150122024,Cara
11854,-120.46,39.83,18.0,2.2717,20%_cheaper,0.42948308870453095,2.173580089342693,0.19759248385202582,1.0907617504051863,2.539708265802269,0,1,0,0,0,75900.0,95040.0,-19140.0,-20.13888888888889,Desconto muito alto
17699,-121.82,37.28,31.0,4.2361,40%-60%,0.17589820359281438,1.0029940119760479,0.17537313432835822,0.8703703703703703,4.948148148148148,1,0,0,0,0,179500.0,176325.0,3175.0,1.8006522047355735,Cara
5708,-118.23,34.21,29.0,3.3287,60%-80%,0.49958915365653245,2.123253903040263,0.23529411764705882,1.0704225352112675,2.142605633802817,1,0,0,0,0,273400.0,214560.0,58840.0,27.423564504101417,Cara
5693,-118.25,34.23,35.0,4.1667,60%-80%,0.418966737438075,2.0092002830856335,0.20852412821415992,1.100371747211896,2.62639405204461,1,0,0,0,0,271200.0,228915.0,42285.0,18.471921892405476,Cara
13525,-117.29,34.17,35.0,3.2232,20%_cheaper,0.39821344616831217,1.9623883403855196,0.20292285577383803,1.088688946015424,2.7339331619537277,0,1,0,0,0,88300.0,108890.0,-20590.0,-18.90899072458444,Desconto muito alto
10489,-117.67,33.49,15.0,2.1935,40%-60%,0.5890132248219736,2.8301119023397763,0.2081236520488857,1.1028571428571428,1.8723809523809525,1,0,0,0,0,183300.0,155425.0,27875.0,17.9346951906064,Cara
16600,-120.69,35.65,14.0,1.6303,20%-40%,0.37797619047619047,1.4825680272108843,0.2549469457986808,1.1168341708542713,2.9547738693467336,1,0,0,0,0,144900.0,127045.0,17855.0,14.054075327639811,Cara
12926,-121.3,38.66,28.0,4.2188,20%-40%,0.35575679172056923,2.1934023285899094,0.16219404305514598,0.9945750452079566,2.7956600361663653,0,1,0,0,0,139200.0,166825.0,-27625.0,-16.55926869474,Desconto muito alto
9179,-118.54,34.37,27.0,7.6059,20%_expensive,0.3282442748091603,2.236641221374046,0.14675767918088736,1.048780487804878,3.1951219512195124,1,0,0,0,0,323700.0,340005.0,-16305.0,-4.795517712974809,Desconto baixo
6231,-117.93,34.07,36.0,5.3559,40%-60%,0.30600292825768666,1.767203513909224,0.17315658657829328,0.9812206572769953,3.2065727699530515,1,0,0,0,0,207300.0,221415.0,-14115.0,-6.374906849129462,Desconto ok
12432,-116.12,33.53,17.0,1.654,20%_cheaper,0.276001346348031,0.8148771457421744,0.33870301528294094,1.197080291970803,4.337226277372263,0,1,0,0,0,100000.0,65700.0,34300.0,52.207001522070016,Cara
15215,-117.1,33.0,5.0,5.9094,60%-80%,0.35229877308884994,2.0900633679385194,0.1685588956263708,1.1081424936386768,3.145462256149279,1,0,0,0,0,261100.0,313815.0,-52715.0,-16.798113538231124,Desconto muito alto
8707,-118.34,33.83,35.0,5.8972,20%_expensive,0.4138335287221571,2.131301289566237,0.19416941694169418,1.0996884735202492,2.6573208722741435,1,0,0,0,0,350900.0,323940.0,26960.0,8.32252886336976,Cara
6195,-117.89,34.09,37.0,2.4167,40%-60%,0.5204460966542751,1.9609665427509293,0.26540284360189575,1.3592233009708738,2.6116504854368934,1,0,0,0,0,181300.0,161595.0,19705.0,12.194065410439679,Cara
3004,-119.01,35.3,7.0,3.9054,20%_cheaper,0.3263846311056611,1.7567954220314734,0.18578408562121917,1.0506578947368421,3.219078947368421,0,1,0,0,0,80900.0,127065.0,-46165.0,-36.33179868571204,Desconto muito alto
7739,-118.15,33.94,36.0,4.2594,60%-80%,0.34375,1.9637096774193548,0.17505133470225873,0.9393939393939394,2.7327823691460056,1,0,0,0,0,242400.0,231630.0,10770.0,4.649656780209818,Cara
15290,-117.31,33.11,7.0,4.1282,40%-60%,0.5864325068870524,2.7458677685950414,0.21356909957361425,1.0987096774193548,1.8735483870967742,0,0,0,0,1,188100.0,265575.0,-77475.0,-29.172550127082747,Desconto muito alto
11245,-118.01,33.81,25.0,4.5179,40%-60%,0.4264524103831891,2.2632880098887513,0.1884216275259421,1.0176991150442478,2.3864306784660765,1,0,0,0,0,177100.0,222890.0,-45790.0,-20.54376598322042,Desconto muito alto
19913,-119.29,36.31,14.0,5.1896,20%_cheaper,0.2949921752738654,1.863849765258216,0.1582703610411419,0.9766839378238342,3.3108808290155443,0,1,0,0,0,101900.0,163905.0,-62005.0,-37.82984045636192,Desconto muito alto
10005,-121.06,39.04,15.0,5.5161,20%_expensive,0.4905982905982906,3.417094017094017,0.14357178589294647,1.1666666666666667,2.3780487804878048,0,1,0,0,0,361900.0,220675.0,141225.0,63.99682791435368,Cara
6897,-118.12,34.04,35.0,5.9214,60%-80%,0.3494983277591973,1.7357859531772575,0.20134874759152216,1.1,3.1473684210526316,1,0,0,0,0,254900.0,268090.0,-13190.0,-4.919989555746205,Desconto baixo
6255,-117.95,34.03,33.0,3.7578,20%-40%,0.20261031696706028,0.9030453697949037,0.22436338609772882,1.0219435736677116,5.043887147335423,1,0,0,0,0,155800.0,155795.0,5.0,0.0032093456144292177,Cara
12939,-121.27,38.66,15.0,4.1382,40%-60%,0.5038759689922481,2.560077519379845,0.1968205904617714,1.0947368421052632,2.1726315789473682,0,1,0,0,0,189800.0,191080.0,-1280.0,-0.6698764915218757,Desconto baixo
5209,-118.27,33.93,38.0,1.2098,20%_cheaper,0.30175015087507545,1.2510561255280628,0.241196333815726,1.0638297872340425,3.525531914893617,1,0,0,0,0,88400.0,134110.0,-45710.0,-34.08396092759675,Desconto muito alto
15985,-122.47,37.76,52.0,4.0793,20%_expensive,0.41794871794871796,2.106837606837607,0.19837728194726167,0.9819277108433735,2.3493975903614457,0,0,0,1,0,306700.0,258290.0,48410.0,18.742498741724418,Cara
15335,-117.33,33.21,17.0,2.2882,20%_cheaper,0.7075471698113207,2.938679245283019,0.24077046548956663,1.0416666666666667,1.4722222222222223,0,0,0,0,1,85800.0,228020.0,-142220.0,-62.37172177879133,Desconto muito alto
13789,-117.62,34.44,6.0,3.599,20%-40%,0.4478364746482612,2.3583753650119457,0.189891940567312,1.2646176911544227,2.8238380809595203,0,1,0,0,0,140200.0,127970.0,12230.0,9.556927404860515,Cara
5925,-117.8,34.15,14.0,5.5423,60%-80%,0.3387402000540687,2.1292241146255746,0.1590909090909091,1.0783132530120483,3.183304647160069,0,1,0,0,0,248700.0,169130.0,79570.0,47.04665050552829,Cara
5554,-118.4,33.96,44.0,4.1852,20%_expensive,0.45875251509054327,2.289738430583501,0.20035149384885764,1.0,2.1798245614035086,1,0,0,0,0,303300.0,271765.0,31535.0,11.60377532058948,Cara
9542,-120.75,37.37,32.0,2.4964,20%_cheaper,0.3056894889103182,1.5969141755062681,0.19142512077294685,1.1083916083916083,3.625874125874126,0,1,0,0,0,88800.0,78070.0,10730.0,13.744075829383887,Cara
9173,-118.61,34.31,4.0,5.0151,60%-80%,0.5276497695852534,2.2453917050691246,0.23499230374551053,1.150753768844221,2.180904522613065,1,0,0,0,0,285200.0,283650.0,1550.0,0.546448087431694,Cara
13511,-117.32,34.11,38.0,2.2604,20%_cheaper,0.27897350993377484,1.2102649006622517,0.23050615595075238,1.0401234567901234,3.728395061728395,0,1,0,0,0,68100.0,71560.0,-3460.0,-4.835103409726104,Desconto baixo
7504,-118.27,33.92,35.0,2.745,20%_cheaper,0.2590027700831025,1.2590027700831026,0.20572057205720573,1.0053763440860215,3.881720430107527,1,0,0,0,0,106800.0,161430.0,-54630.0,-33.84129343988106,Desconto muito alto
9231,-120.08,37.06,18.0,1.9063,20%_cheaper,0.3568075117370892,1.8873239436619718,0.1890547263681592,1.0704225352112675,3.0,0,1,0,0,0,95800.0,79280.0,16520.0,20.837537840565084,Cara
10556,-117.71,33.63,16.0,3.4261,60%-80%,0.3746031746031746,1.7365079365079366,0.21572212065813529,1.1132075471698113,2.9716981132075473,1,0,0,0,0,219700.0,229605.0,-9905.0,-4.313930445765554,Desconto baixo
14390,-117.23,32.74,35.0,4.1339,60%-80%,0.40015243902439024,1.993140243902439,0.20076481835564053,0.9597806215722121,2.3985374771480803,0,0,0,0,1,238200.0,251670.0,-13470.0,-5.352246990106091,Desconto ok
6423,-118.0,34.14,31.0,1.0548,40%-60%,0.381078691423519,1.147656940760389,0.3320493066255778,1.0141176470588236,2.6611764705882353,0,1,0,0,0,178100.0,58685.0,119415.0,203.48470648376926,Cara
2904,-119.01,35.37,45.0,1.7321,20%_cheaper,0.2517605633802817,1.107394366197183,0.2273449920508744,1.0287769784172662,4.086330935251799,0,1,0,0,0,84400.0,64095.0,20305.0,31.67953818550589,Cara
8292,-118.15,33.77,36.0,3.5292,20%_expensive,0.6333682008368201,2.2834728033472804,0.27737059092991295,1.0332764505119454,1.6313993174061434,0,0,0,0,1,361800.0,248315.0,113485.0,45.70203169361496,Cara
3649,-118.44,34.22,36.0,3.4612,40%-60%,0.37047353760445684,1.658774373259053,0.22334172963895885,1.0725806451612903,2.8951612903225805,1,0,0,0,0,178800.0,203795.0,-24995.0,-12.264775877720258,Desconto bom
3175,-119.83,36.37,25.0,2.7159,20%_cheaper,0.32844932844932845,1.8913308913308913,0.1736604260813428,0.9889705882352942,3.011029411764706,0,1,0,0,0,101400.0,111095.0,-9695.0,-8.726765380980241,Desconto ok
8479,-118.32,33.93,34.0,4.9615,40%-60%,0.33955223880597013,1.9104477611940298,0.177734375,0.9512195121951219,2.8013937282229966,1,0,0,0,0,157800.0,243600.0,-85800.0,-35.221674876847295,Desconto muito alto
13005,-121.28,38.68,16.0,3.75,20%-40%,0.41610284167794315,2.34573748308525,0.17738678973175656,1.0232945091514143,2.459234608985025,0,1,0,0,0,147300.0,151240.0,-3940.0,-2.605130917746628,Desconto baixo
17841,-121.88,37.43,17.0,3.3884,60%-80%,0.32440260680666183,1.2559739319333816,0.25828769097722687,1.108910891089109,3.4183168316831685,1,0,0,0,0,245800.0,192895.0,52905.0,27.426838435418233,Cara
3653,-118.43,34.22,34.0,4.2656,60%-80%,0.2964754664823773,1.5894955079474775,0.1865217391304348,0.9428571428571428,3.18021978021978,1,0,0,0,0,233700.0,179155.0,54545.0,30.445703441154308,Cara
689,-122.12,37.7,41.0,2.679,20%-40%,0.42563547863710116,1.8902109248242294,0.2251788268955651,1.0493333333333332,2.465333333333333,0,0,0,1,0,144900.0,181470.0,-36570.0,-20.15209125475285,Desconto muito alto
4937,-118.26,33.99,47.0,1.8242,20%_cheaper,0.24269311064718163,0.9733820459290188,0.24932975871313673,1.0616438356164384,4.3744292237442925,1,0,0,0,0,95000.0,123275.0,-28275.0,-22.936524031636583,Desconto muito alto
8906,-118.48,34.03,39.0,3.5076,20%_expensive,0.37337057728119183,1.4245810055865922,0.26209150326797387,1.0693333333333332,2.864,1,0,0,0,0,381800.0,196225.0,185575.0,94.5725570136323,Cara
17399,-120.47,34.94,17.0,1.8633,20%-40%,0.4797507788161994,2.130841121495327,0.22514619883040934,1.0165016501650166,2.118811881188119,1,0,0,0,0,109400.0,149935.0,-40535.0,-27.03504852102578,Desconto muito alto
18243,-122.09,37.4,24.0,3.6742,60%-80%,0.42570888468809076,1.5058601134215501,0.2827014812955059,1.0503731343283582,2.467350746268657,0,0,0,1,0,275000.0,198660.0,76340.0,38.42746400885936,Cara
15268,-117.33,33.03,31.0,2.8611,20%_expensive,0.5323383084577115,1.9419568822553896,0.2741246797608881,1.202247191011236,2.258426966292135,0,0,0,0,1,314300.0,193330.0,120970.0,62.57176847876688,Cara
20201,-119.21,34.26,26.0,4.9079,60%-80%,0.31302361005331303,1.8324447829398325,0.1708229426433915,1.051150895140665,3.3580562659846547,0,0,0,0,1,234100.0,265035.0,-30935.0,-11.672043315033862,Desconto bom
8057,-118.19,33.85,49.0,3.8026,20%-40%,0.3586206896551724,1.48,0.2423112767940354,0.9558823529411765,2.6654411764705883,0,0,0,0,1,149700.0,207390.0,-57690.0,-27.81715608274266,Desconto muito alto
17740,-121.76,37.28,17.0,4.9097,60%-80%,0.29930394431554525,1.531322505800464,0.19545454545454546,1.048780487804878,3.5040650406504064,1,0,0,0,0,241000.0,202725.0,38275.0,18.88025650511777,Cara
14280,-117.13,32.71,42.0,1.2614,20%_cheaper,0.28186714542190305,1.0278276481149013,0.274235807860262,1.022801302931596,3.6286644951140063,0,0,0,0,1,87500.0,132975.0,-45475.0,-34.19815754841136,Desconto muito alto
16203,-121.28,37.94,48.0,1.7039,20%_cheaper,0.3157894736842105,1.256045519203414,0.25141562853907135,1.0546318289786223,3.339667458432304,0,1,0,0,0,52700.0,59985.0,-7285.0,-12.144702842377262,Desconto bom
2263,-119.81,36.78,35.0,2.0324,20%_cheaper,0.38704581358609796,1.598736176935229,0.24209486166007904,1.0208333333333333,2.6375,0,1,0,0,0,55500.0,85960.0,-30460.0,-35.435086086551884,Desconto muito alto
7653,-118.27,33.83,34.0,3.1667,40%-60%,0.3417015341701534,1.5676429567642958,0.2179715302491103,1.012396694214876,2.9628099173553717,1,0,0,0,0,186900.0,193450.0,-6550.0,-3.3858878263117087,Desconto baixo
11784,-121.22,38.78,8.0,6.3914,60%-80%,0.39176829268292684,2.605182926829268,0.15038033937975423,1.256723716381418,3.2078239608801957,0,1,0,0,0,218000.0,263480.0,-45480.0,-17.261272202823744,Desconto muito alto
9901,-122.26,38.28,24.0,4.5,40%-60%,0.3433652530779754,1.9363885088919288,0.1773225008830802,0.9980119284294234,2.9065606361829026,0,0,0,1,0,158300.0,214745.0,-56445.0,-26.28466320519686,Desconto muito alto
4598,-118.28,34.05,44.0,1.4801,60%-80%,0.21274238227146813,0.5362880886426593,0.39669421487603307,1.024,4.8133333333333335,1,0,0,0,0,212500.0,165885.0,46615.0,28.1007927178467,Cara
7443,-118.19,33.96,40.0,2.6354,20%-40%,0.3169164882226981,1.0481798715203425,0.3023493360572012,1.0136986301369864,3.1986301369863015,1,0,0,0,0,151800.0,158440.0,-6640.0,-4.190860893713708,Desconto baixo
978,-121.87,37.57,13.0,7.0691,20%_expensive,0.34083469721767595,2.2581833060556464,0.15093314006160535,1.0096969696969698,2.9624242424242424,1,0,0,0,0,393200.0,336285.0,56915.0,16.924632380272687,Cara
16463,-121.28,38.11,10.0,3.8825,20%-40%,0.37716484926234767,1.9076330981398333,0.1977135171486214,1.0352112676056338,2.744718309859155,0,1,0,0,0,136800.0,130295.0,6505.0,4.992516980697648,Cara
603,-122.07,37.69,29.0,2.5362,40%-60%,0.6052889324191969,2.256611165523996,0.2682291666666667,1.1195652173913044,1.8496376811594204,0,0,0,1,0,203800.0,190270.0,13530.0,7.110947600777842,Cara
19674,-120.83,37.51,13.0,4.6635,40%-60%,0.3685173886516168,2.315436241610738,0.15915678524374177,0.9917898193760263,2.691297208538588,0,1,0,0,0,198400.0,181165.0,17235.0,9.513426986448817,Cara
13906,-116.47,34.07,22.0,1.9375,20%_cheaper,0.4781092599767532,2.1204959318093763,0.22547049150374565,1.1238615664845173,2.3506375227686704,0,1,0,0,0,65300.0,93085.0,-27785.0,-29.84906268464307,Desconto muito alto
8550,-118.35,33.88,36.0,3.2594,60%-80%,0.34345351043643263,1.4867172675521823,0.23101467772814294,0.9378238341968912,2.7305699481865284,1,0,0,0,0,233900.0,199395.0,34505.0,17.304847162667066,Cara
6452,-118.05,34.12,20.0,3.55,20%_expensive,0.4165942658557776,2.266724587315378,0.18378689152932157,1.128235294117647,2.708235294117647,0,1,0,0,0,476700.0,134945.0,341755.0,253.25502982696656,Cara
2556,-124.17,40.75,13.0,4.8516,20%-40%,0.35646687697160884,2.2828601472134595,0.15614923998157532,0.9603399433427762,2.6940509915014164,0,0,0,0,1,116100.0,276000.0,-159900.0,-57.934782608695656,Desconto muito alto
8400,-118.37,33.95,52.0,4.125,40%-60%,0.23427041499330656,1.1191432396251673,0.20933014354066987,1.0542168674698795,4.5,1,0,0,0,0,174000.0,170305.0,3695.0,2.169636828043804,Cara
3700,-118.36,34.19,11.0,4.1445,40%-60%,0.453042328042328,1.931878306878307,0.23450872988702498,1.0316265060240963,2.2771084337349397,1,0,0,0,0,176400.0,235070.0,-58670.0,-24.958522993150975,Desconto muito alto
15392,-116.99,33.2,17.0,3.1553,60%-80%,0.3520574787720444,1.946440235140431,0.1808724832214765,1.0673267326732674,3.0316831683168317,1,0,0,0,0,250000.0,204950.0,45050.0,21.980970968528908,Cara
1787,-122.35,37.93,28.0,2.3352,20%_cheaper,0.4128595600676819,1.6878172588832487,0.24461152882205514,1.111617312072893,2.69248291571754,0,0,0,1,0,84300.0,138845.0,-54545.0,-39.28481400122439,Desconto muito alto
17484,-119.83,34.44,26.0,3.0875,40%-60%,0.671118530884808,2.9031719532554257,0.23116733755031627,1.0923913043478262,1.627717391304348,0,0,0,0,1,198400.0,272105.0,-73705.0,-27.086970103452714,Desconto muito alto
1981,-120.84,38.63,12.0,5.7373,40%-60%,0.31600547195622436,1.7961696306429549,0.17593297791317594,0.9956896551724138,3.1508620689655173,0,1,0,0,0,208300.0,192105.0,16195.0,8.43028552093907,Cara
1208,-121.79,39.48,39.0,3.3929,20%_cheaper,0.4411764705882353,2.7083333333333335,0.16289592760180996,1.0843373493975903,2.4578313253012047,0,1,0,0,0,82100.0,130075.0,-47975.0,-36.88256774937536,Desconto muito alto
17731,-121.81,37.3,14.0,4.9769,40%-60%,0.28665568369028005,1.540362438220758,0.18609625668449198,1.0028818443804035,3.4985590778097984,1,0,0,0,0,186500.0,208875.0,-22375.0,-10.712148414123279,Desconto bom
8371,-118.34,33.98,45.0,3.7067,20%-40%,0.27631578947368424,1.2199248120300752,0.22650231124807396,1.0970149253731343,3.970149253731343,1,0,0,0,0,136600.0,172955.0,-36355.0,-21.019918475904138,Desconto muito alto
13549,-117.31,34.13,36.0,2.6307,20%_cheaper,0.36610608020698576,1.391979301423027,0.26301115241635686,1.2633928571428572,3.450892857142857,0,1,0,0,0,66400.0,91005.0,-24605.0,-27.036975990330202,Desconto muito alto
19094,-122.6,38.24,16.0,4.725,40%-60%,0.28205128205128205,1.902834008097166,0.14822695035460992,0.9126637554585153,3.2358078602620086,1,0,0,0,0,204500.0,237420.0,-32920.0,-13.86572319096959,Desconto bom
