,valor_real,latitude,longitude,valor_previsto,diferenca,porcentagem,categoria_desconto
3308,102500.0,33.75,-117.87,169824.99999999997,-67324.99999999997,-39.64375092006476,Desconto muito alto
3316,99500.0,34.1,-117.43,128940.00000000001,-29440.000000000015,-22.832325112455415,Desconto muito alto
3318,152400.0,37.31,-121.87,203420.00000000003,-51020.00000000003,-25.08111296824305,Desconto muito alto
3319,162500.0,37.96,-122.03,179794.99999999997,-17294.99999999997,-9.619288634277913,Desconto ok
3322,164700.0,37.79,-122.22,204300.00000000003,-39600.00000000003,-19.383259911894285,Desconto muito alto
3324,174400.0,32.92,-117.14,242950.0,-68550.0,-28.21568223914386,Desconto muito alto
3327,127200.0,33.91,-117.23,140375.0,-13175.0,-9.385574354407836,Desconto ok
3329,211700.0,38.42,-122.55,265925.00000000006,-54225.00000000006,-20.391087712700966,Desconto muito alto
3330,137500.0,32.8,-116.94,178444.99999999997,-40944.99999999997,-22.94544537532572,Desconto muito alto
3331,130400.0,38.16,-122.26,216140.00000000003,-85740.00000000003,-39.66873322846304,Desconto muito alto
3332,86400.0,32.7,-117.11,123140.0,-36740.0,-29.835959070976127,Desconto muito alto
3336,55000.0,33.87,-117.95,133870.0,-78870.0,-58.915365653245686,Desconto muito alto
3339,144700.0,32.77,-117.04,243915.00000000006,-99215.00000000006,-40.676055183158084,Desconto muito alto
3341,54300.0,40.24,-123.68,160305.0,-106005.0,-66.12707027229344,Desconto muito alto
3343,144600.0,33.9,-118.15,196780.0,-52180.0,-26.516922451468645,Desconto muito alto
3350,94600.0,33.95,-118.26,110430.00000000001,-15830.000000000015,-14.334872770080606,Desconto bom
3353,203400.0,34.32,-118.41,251230.00000000003,-47830.00000000003,-19.03833140946544,Desconto muito alto
3355,88000.0,34.15,-117.3,102489.99999999999,-14489.999999999985,-14.137964679480913,Desconto bom
3356,107900.0,38.65,-121.35,137219.99999999997,-29319.99999999997,-21.36714764611571,Desconto muito alto
3357,81300.0,34.11,-117.23,101690.0,-20390.0,-20.051135804897235,Desconto muito alto
3359,97200.0,39.79,-121.62,105295.0,-8095.0,-7.687924402868132,Desconto ok
3361,184800.0,34.06,-117.95,226055.0,-41255.0,-18.249983411116762,Desconto muito alto
3363,200000.0,34.09,-118.33,235120.0,-35120.0,-14.937053419530452,Desconto bom
3364,316700.0,32.85,-117.23,357770.0,-41070.0,-11.479442099672974,Desconto bom
3365,22500.0,32.71,-117.16,129569.99999999999,-107069.99999999999,-82.63486918268117,Desconto muito alto
3366,171900.0,33.1,-117.25,274695.0,-102795.0,-37.42150384972424,Desconto muito alto
3367,95900.0,33.92,-118.25,188720.0,-92820.0,-49.1839762611276,Desconto muito alto
3371,158500.0,33.85,-117.86,240624.99999999997,-82124.99999999997,-34.12987012987012,Desconto muito alto
3374,232000.0,34.18,-118.34,260885.00000000003,-28885.00000000003,-11.071928244245559,Desconto bom
3375,155700.0,38.06,-122.21,285724.99999999994,-130024.99999999994,-45.50704348586927,Desconto muito alto
3376,142500.0,36.7,-121.64,173230.0,-30730.0,-17.73942157824857,Desconto muito alto
3379,109400.0,35.64,-117.7,247954.99999999997,-138554.99999999997,-55.87909096408622,Desconto muito alto
3380,84200.0,36.59,-119.45,136085.00000000003,-51885.00000000003,-38.126905977881485,Desconto muito alto
3382,220300.0,33.84,-118.11,262840.0,-42540.0,-16.184751179424744,Desconto muito alto
3383,59300.0,36.21,-119.08,79624.99999999999,-20324.999999999985,-25.525902668759798,Desconto muito alto
3385,103100.0,40.62,-122.4,120845.00000000001,-17745.000000000015,-14.684099466258441,Desconto bom
3387,171300.0,33.96,-118.32,231065.0,-59765.0,-25.86501633739424,Desconto muito alto
3388,158900.0,32.69,-117.06,193810.00000000003,-34910.00000000003,-18.01248645580725,Desconto muito alto
3389,93400.0,32.74,-117.1,115855.00000000001,-22455.000000000015,-19.381986103318813,Desconto muito alto
3392,238300.0,32.96,-117.12,262109.99999999997,-23809.99999999997,-9.083972378009223,Desconto ok
3394,230800.0,33.83,-117.98,283245.0,-52445.0,-18.51577256438772,Desconto muito alto
3395,119000.0,38.45,-120.59,128750.0,-9750.0,-7.572815533980583,Desconto ok
3396,113000.0,32.61,-117.09,193735.00000000003,-80735.00000000003,-41.672903708674234,Desconto muito alto
3401,90000.0,33.71,-116.23,98355.0,-8355.0,-8.494738447460728,Desconto ok
3402,59200.0,37.96,-121.23,68350.0,-9150.0,-13.386978785662034,Desconto bom
3403,138800.0,37.79,-122.21,159495.0,-20695.0,-12.975328380200008,Desconto bom
3404,41300.0,40.16,-123.22,129625.00000000001,-88325.00000000001,-68.13886210221794,Desconto muito alto
3405,76400.0,37.73,-122.18,114915.00000000001,-38515.000000000015,-33.516077100465566,Desconto muito alto
3406,107100.0,37.99,-120.26,118994.99999999997,-11894.99999999997,-9.996218328501175,Desconto ok
3409,72900.0,37.94,-122.36,114994.99999999999,-42094.999999999985,-36.605939388669064,Desconto muito alto
3413,72400.0,34.12,-116.44,84450.0,-12050.0,-14.268798105387804,Desconto bom
3415,79800.0,34.96,-117.08,140180.0,-60380.0,-43.07319161078613,Desconto muito alto
3417,280300.0,33.57,-117.67,366810.0,-86510.0,-23.584417000627028,Desconto muito alto
3418,410800.0,34.16,-118.86,444905.0,-34105.0,-7.665681437610276,Desconto ok
3419,165400.0,35.12,-120.61,188610.00000000003,-23210.00000000003,-12.305816234558096,Desconto bom
3421,170800.0,32.79,-117.07,230384.99999999997,-59584.99999999997,-25.863228942856516,Desconto muito alto
3423,78800.0,40.89,-122.31,100245.00000000001,-21445.000000000015,-21.392588159010437,Desconto muito alto
3425,354900.0,33.9,-117.8,374120.0,-19220.0,-5.137389073024698,Desconto ok
3427,179500.0,38.56,-121.41,219345.00000000003,-39845.00000000003,-18.165447126672603,Desconto muito alto
3428,119200.0,32.74,-117.02,136065.0,-16865.0,-12.394811303421159,Desconto bom
3429,112500.0,37.81,-122.28,171985.00000000003,-59485.00000000003,-34.58731866151119,Desconto muito alto
3431,75900.0,37.11,-120.27,101630.0,-25730.0,-25.317327560759615,Desconto muito alto
3432,123399.99999999999,37.25,-121.83,197055.0,-73655.00000000001,-37.377889421735055,Desconto muito alto
3434,67500.0,37.64,-120.96,123480.00000000001,-55980.000000000015,-45.335276967930035,Desconto muito alto
3435,234300.0,34.27,-119.22,344460.0,-110160.0,-31.980491203623064,Desconto muito alto
3437,80800.0,37.78,-122.23,184755.0,-103955.0,-56.26640686314308,Desconto muito alto
3441,160300.0,36.69,-121.65,193165.0,-32865.0,-17.013951802862838,Desconto muito alto
3442,245499.99999999997,33.65,-117.9,284725.0,-39225.00000000003,-13.776450961454046,Desconto bom
3444,162200.0,33.63,-117.29,219730.0,-57530.0,-26.182132617303054,Desconto muito alto
3446,93800.0,37.85,-122.28,143879.99999999997,-50079.99999999997,-34.80678343063663,Desconto muito alto
3447,75600.0,32.7,-117.13,127670.0,-52070.0,-40.78483590506775,Desconto muito alto
3448,99800.0,35.12,-118.43,111680.0,-11880.0,-10.637535816618911,Desconto bom
3452,237500.0,33.17,-117.24,263040.0,-25540.0,-9.709549878345499,Desconto ok
3457,210900.0,34.14,-118.13,297735.00000000006,-86835.00000000006,-29.16519723915564,Desconto muito alto
3460,157300.0,34.04,-117.97,167380.00000000003,-10080.00000000003,-6.022224877524213,Desconto ok
3461,87500.0,38.57,-121.5,104445.0,-16945.0,-16.223849873138974,Desconto muito alto
3462,158600.0,34.88,-120.43,233695.0,-75095.0,-32.133764094225384,Desconto muito alto
3464,114400.0,36.81,-119.67,185270.0,-70870.0,-38.25228045555136,Desconto muito alto
3469,128900.0,40.74,-124.17,252940.0,-124040.0,-49.03929785719934,Desconto muito alto
3470,54100.0,36.31,-119.22,60549.99999999999,-6449.999999999993,-10.65235342691989,Desconto bom
3472,46700.0,33.12,-115.51,62730.00000000001,-16030.000000000007,-25.55396142196717,Desconto muito alto
3473,87200.0,35.33,-119.05,102415.0,-15215.0,-14.856222233071328,Desconto bom
3474,155500.0,33.92,-118.29,214349.99999999997,-58849.99999999997,-27.455096804292033,Desconto muito alto
3475,218200.0,34.09,-117.86,239879.99999999997,-21679.99999999997,-9.037852259463055,Desconto ok
3476,79200.0,36.46,-119.69,103900.00000000001,-24700.000000000015,-23.77285851780559,Desconto muito alto
3478,186800.0,37.91,-122.35,294505.0,-107705.0,-36.57153528802567,Desconto muito alto
3479,293500.0,33.88,-117.93,386210.0,-92710.0,-24.005074959219076,Desconto muito alto
3482,97400.0,34.07,-117.18,116940.0,-19540.0,-16.709423636052676,Desconto muito alto
3485,43600.0,35.36,-119.0,58330.00000000001,-14730.000000000007,-25.252871592662444,Desconto muito alto
3486,106500.0,37.39,-119.59,158305.0,-51805.0,-32.72480338586905,Desconto muito alto
3489,68700.0,34.13,-117.23,78570.00000000001,-9870.000000000015,-12.562046582665158,Desconto bom
3490,55300.0,36.58,-119.63,65914.99999999999,-10614.999999999985,-16.10407342789955,Desconto muito alto
3492,183300.0,38.61,-122.86,209130.0,-25830.0,-12.35116912924975,Desconto bom
3496,212500.0,37.81,-121.2,301704.99999999994,-89204.99999999994,-29.56696110439004,Desconto muito alto
3499,91600.0,37.97,-121.33,141479.99999999997,-49879.99999999997,-35.25586655357647,Desconto muito alto
3501,139700.0,37.31,-121.81,230670.00000000003,-90970.00000000003,-39.43729136862185,Desconto muito alto
3503,122799.99999999999,34.02,-117.08,129665.0,-6865.000000000015,-5.294412524582589,Desconto ok
3504,288700.0,33.9,-117.89,314975.0,-26275.0,-8.34193189935709,Desconto ok
3505,180400.0,32.8,-117.05,267450.0,-87050.0,-32.54813983922229,Desconto muito alto
3509,137500.0,33.95,-118.35,179625.0,-42125.0,-23.451635351426585,Desconto muito alto
3512,103500.0,34.58,-118.1,109380.0,-5880.0,-5.37575425123423,Desconto ok
3513,165100.0,32.79,-116.99,261379.99999999997,-96279.99999999997,-36.83525900987068,Desconto muito alto
3519,93800.0,37.76,-122.18,195785.0,-101985.0,-52.09030313864699,Desconto muito alto
3520,67300.0,37.38,-120.72,92930.00000000001,-25630.000000000015,-27.57989884859573,Desconto muito alto
3522,109300.0,38.58,-121.47,126054.99999999997,-16754.99999999997,-13.291817063979988,Desconto bom
3525,283300.0,37.26,-121.9,306630.0,-23330.0,-7.608518409809868,Desconto ok
3526,118200.0,32.77,-117.03,231784.99999999997,-113584.99999999997,-49.00446534503958,Desconto muito alto
3527,195800.0,33.9,-118.13,219300.00000000006,-23500.00000000006,-10.715914272685842,Desconto bom
3532,98600.0,33.99,-118.24,122729.99999999999,-24129.999999999985,-19.66104456937993,Desconto muito alto
3533,108900.0,37.84,-122.28,130085.00000000001,-21185.000000000015,-16.28550563093363,Desconto muito alto
3538,183600.0,38.32,-122.69,217670.00000000003,-34070.00000000003,-15.652133964257834,Desconto muito alto
3544,277700.0,37.32,-122.27,299520.0,-21820.0,-7.284989316239317,Desconto ok
3546,122499.99999999999,36.83,-119.87,201399.99999999997,-78899.99999999999,-39.17576961271102,Desconto muito alto
3547,62800.0,36.74,-119.77,72205.0,-9405.0,-13.025413752510214,Desconto bom
3550,37500.0,34.4,-119.85,125600.00000000001,-88100.00000000001,-70.14331210191082,Desconto muito alto
3551,84200.0,37.93,-122.37,143434.99999999997,-59234.99999999997,-41.2974518074389,Desconto muito alto
3557,120200.0,33.92,-118.29,165500.0,-45300.0,-27.37160120845921,Desconto muito alto
3559,248999.99999999997,32.8,-117.05,297354.99999999994,-48354.99999999997,-16.261707386793557,Desconto muito alto
3566,104600.0,33.92,-118.26,139370.0,-34770.0,-24.94798019659898,Desconto muito alto
3567,201800.0,38.24,-122.62,273354.99999999994,-71554.99999999994,-26.176583563498003,Desconto muito alto
3568,225000.0,37.82,-122.25,303175.0,-78175.0,-25.7854374536159,Desconto muito alto
3569,61799.99999999999,37.93,-121.29,112915.0,-51115.00000000001,-45.26856484966568,Desconto muito alto
3571,224100.0,33.66,-117.94,309369.99999999994,-85269.99999999994,-27.562465656010588,Desconto muito alto
3573,64600.0,36.07,-119.06,70970.00000000001,-6370.000000000015,-8.975623502888563,Desconto ok
3574,80200.0,38.6,-121.53,95110.0,-14910.0,-15.676585006834193,Desconto muito alto
3575,185200.0,33.87,-117.95,216575.0,-31375.0,-14.486898303128246,Desconto bom
3576,187100.0,34.08,-117.93,207670.0,-20570.0,-9.905137959262293,Desconto ok
3578,101300.0,33.96,-118.28,113090.0,-11790.0,-10.425324962419312,Desconto bom
3579,231400.0,34.18,-118.33,314229.99999999994,-82829.99999999994,-26.359672851096317,Desconto muito alto
3582,149800.0,34.96,-120.42,196950.0,-47150.0,-23.940086316323942,Desconto muito alto
3583,77500.0,38.57,-121.5,136770.0,-59270.0,-43.33552679681217,Desconto muito alto
3584,150800.0,34.04,-117.95,208820.00000000003,-58020.00000000003,-27.784694952590762,Desconto muito alto
3585,63900.0,32.8,-115.56,81215.00000000001,-17315.000000000015,-21.319953210613818,Desconto muito alto
3587,64100.0,40.28,-120.96,119419.99999999999,-55319.999999999985,-46.323898844414664,Desconto muito alto
3596,251400.0,34.18,-118.46,269995.0,-18595.0,-6.887164577121799,Desconto ok
3599,121400.00000000001,37.77,-122.2,140420.0,-19019.999999999985,-13.54507904856857,Desconto bom
3603,183900.0,37.25,-121.87,320050.0,-136150.0,-42.54022808936104,Desconto muito alto
3606,190500.0,33.79,-117.92,206800.0,-16300.0,-7.88201160541586,Desconto ok
3607,115500.0,34.08,-118.19,157529.99999999997,-42029.99999999997,-26.68063226052179,Desconto muito alto
3608,302000.0,33.64,-117.49,372825.0,-70825.0,-18.996848387313083,Desconto muito alto
3611,176500.0,37.98,-121.33,193750.0,-17250.0,-8.903225806451614,Desconto ok
3620,102600.0,33.97,-118.25,128939.99999999999,-26339.999999999985,-20.42810609585853,Desconto muito alto
3621,106300.0,32.66,-117.1,152430.00000000003,-46130.00000000003,-30.263071573837188,Desconto muito alto
3622,65900.0,37.94,-121.25,72364.99999999999,-6464.999999999985,-8.93387687417949,Desconto ok
3623,246099.99999999997,37.34,-121.94,299534.99999999994,-53434.99999999997,-17.83931760896055,Desconto muito alto
3625,55700.0,37.98,-121.26,82255.0,-26555.0,-32.283751747614126,Desconto muito alto
3627,130400.0,34.19,-118.92,186525.0,-56125.0,-30.08980029486664,Desconto muito alto
3630,158800.0,39.17,-123.73,225530.00000000003,-66730.00000000003,-29.58808140823838,Desconto muito alto
3631,123499.99999999999,34.81,-118.95,138300.0,-14800.000000000015,-10.701373825018088,Desconto bom
3632,113800.0,37.97,-122.35,204810.0,-91010.0,-44.436306820956005,Desconto muito alto
3633,94600.0,38.02,-121.89,112730.0,-18130.0,-16.082675419143087,Desconto muito alto
3634,181300.0,34.19,-118.45,197690.0,-16390.0,-8.290758257878498,Desconto ok
3635,126100.0,37.99,-121.84,137795.0,-11695.0,-8.487245545919663,Desconto ok
3636,122799.99999999999,34.1,-117.63,130365.0,-7565.000000000015,-5.80293790511258,Desconto ok
3642,131400.0,32.57,-117.07,145920.00000000003,-14520.00000000003,-9.95065789473686,Desconto ok
3645,162700.0,35.74,-120.47,219095.00000000003,-56395.00000000003,-25.73997580958033,Desconto muito alto
3646,224500.0,33.19,-117.34,323455.0,-98955.0,-30.593127328376436,Desconto muito alto
3650,135700.0,33.17,-117.22,243415.00000000006,-107715.00000000006,-44.251586796212244,Desconto muito alto
3652,272000.0,33.54,-117.69,304150.0,-32150.0,-10.570442216011838,Desconto bom
3653,135700.0,38.01,-122.12,249440.0,-113740.0,-45.598139833226426,Desconto muito alto
3654,106600.0,33.98,-118.31,126950.0,-20350.0,-16.02993304450571,Desconto muito alto
3657,221300.0,37.89,-122.3,270569.99999999994,-49269.99999999994,-18.209705436670713,Desconto muito alto
3658,252300.0,36.95,-121.92,294660.0,-42360.0,-14.375890857259213,Desconto bom
3659,93900.0,38.7,-121.46,121110.0,-27210.0,-22.46717859796879,Desconto muito alto
3660,178100.0,33.18,-117.28,286969.99999999994,-108869.99999999994,-37.937763529288766,Desconto muito alto
3661,81000.0,33.94,-116.48,116484.99999999999,-35484.999999999985,-30.463149761771895,Desconto muito alto
3664,84000.0,34.07,-117.32,91900.0,-7900.0,-8.596300326441785,Desconto ok
3666,174200.0,33.45,-117.15,253535.0,-79335.0,-31.29153765752263,Desconto muito alto
3668,156300.0,37.98,-122.03,219885.0,-63585.0,-28.917388634968276,Desconto muito alto
3669,190900.0,34.2,-118.56,225330.0,-34430.0,-15.27981183153597,Desconto muito alto
3670,111500.0,37.93,-122.33,165575.0,-54075.0,-32.65891589913936,Desconto muito alto
3671,124099.99999999999,33.91,-118.27,147420.0,-23320.000000000015,-15.818749152082495,Desconto muito alto
3672,53300.0,39.03,-122.66,81684.99999999999,-28384.999999999985,-34.74934198445246,Desconto muito alto
3675,72300.0,33.61,-117.71,118055.00000000001,-45755.000000000015,-38.75735885815934,Desconto muito alto
3678,84500.0,36.78,-119.87,111655.0,-27155.0,-24.32045139044378,Desconto muito alto
3679,103200.0,33.9,-118.2,132100.0,-28900.0,-21.877365632096897,Desconto muito alto
3681,42500.0,34.22,-115.52,100885.00000000001,-58385.000000000015,-57.872825494374794,Desconto muito alto
3682,174400.0,32.79,-117.03,224909.99999999997,-50509.99999999997,-22.45787203770396,Desconto muito alto
3683,134200.0,38.28,-122.29,189205.00000000003,-55005.00000000003,-29.071641869929454,Desconto muito alto
3684,273000.0,37.59,-122.48,299040.0,-26040.0,-8.707865168539326,Desconto ok
3687,166700.0,37.47,-122.13,197205.00000000003,-30505.00000000003,-15.468674729342574,Desconto muito alto
3688,112200.0,38.68,-121.42,125080.00000000001,-12880.000000000015,-10.297409657819006,Desconto bom
3689,63900.0,36.7,-119.55,74120.00000000001,-10220.000000000015,-13.788451160280642,Desconto bom
3690,97200.0,37.83,-122.27,150240.0,-53040.0,-35.3035143769968,Desconto muito alto
3694,61299.99999999999,33.77,-118.09,132035.0,-70735.0,-53.57291627220056,Desconto muito alto
3695,106200.0,36.81,-119.68,171620.0,-65420.0,-38.11910033795595,Desconto muito alto
3698,120700.0,32.75,-117.07,185440.0,-64740.0,-34.91156169111303,Desconto muito alto
3699,63700.0,39.75,-122.2,87685.0,-23985.0,-27.353595255744995,Desconto muito alto
3703,183900.0,33.88,-117.87,231574.99999999997,-47674.99999999997,-20.58728273777393,Desconto muito alto
3704,240800.0,33.8,-118.1,263780.0,-22980.0,-8.711805292289029,Desconto ok
3706,106300.0,32.6,-117.07,171990.0,-65690.0,-38.19408105122391,Desconto muito alto
3707,171400.0,34.15,-118.12,218215.00000000003,-46815.00000000003,-21.453612263134993,Desconto muito alto
3708,251400.0,34.22,-118.86,270470.0,-19070.0,-7.050689540429622,Desconto ok
3709,137500.0,37.65,-120.97,146900.0,-9400.0,-6.398910823689585,Desconto ok
3716,136000.0,40.66,-123.74,203870.0,-67870.0,-33.290822583018596,Desconto muito alto
3719,71000.0,36.08,-119.07,87650.0,-16650.0,-18.996006845407873,Desconto muito alto
3720,120100.0,34.9,-120.48,188870.0,-68770.0,-36.41128818764229,Desconto muito alto
3722,98500.0,36.04,-118.92,107995.00000000001,-9495.000000000015,-8.792073707116083,Desconto ok
